0,1.3557637,0.7089972
1,1.1238711,0.70946807
2,1.1082643,0.70888615
3,1.4725937,0.7097663
4,1.1414186,0.67943215
5,1.4623731,0.69403905
6,1.4526443,0.7047877
7,1.4441377,0.7023774
8,1.4368069,0.7003498
9,1.430501,0.69870776
10,1.4250761,0.6974081
11,1.4204234,0.69639343
12,1.4164494,0.6956083
13,1.4131,0.69500417
14,1.4102017,0.69460684
15,1.4076209,0.6943584
16,1.4053392,0.6941633
17,1.4033535,0.6939976
18,1.4016302,0.69386584
19,1.400114,0.69377536
20,1.398773,0.69370705
21,1.397574,0.6936473
22,1.3964704,0.6935624
23,1.3008078,0.590538
24,1.4058996,0.69881916
25,1.4012557,0.6966581
26,1.398375,0.6953493
27,1.3966429,0.6946204
28,1.3951712,0.69431293
29,1.3940575,0.6940523
30,1.3931926,0.6938728
31,1.3924259,0.693791
32,1.3916897,0.6936624
33,1.1491073,0.652524
34,1.3973858,0.6962951
35,1.1016104,0.6904654
36,1.1969116,0.63400215
37,1.3204482,0.60484564
38,1.2762688,0.59989893
39,1.3321587,0.6834085
40,1.3549247,0.7021359
41,1.4009252,0.6418737
42,1.3942363,0.6080308
43,1.3755627,0.6689312
44,1.3866869,0.6721031
45,1.3865745,0.6392133
46,1.3992854,0.68588495
47,1.3746682,0.66985494
48,1.3827047,0.6216301
49,1.3697865,0.63918
50,1.3966281,0.65671265
51,1.3885669,0.62745744
52,1.3946958,0.6491243
53,1.4020313,0.6892135
54,1.3593168,0.6331409
55,1.392484,0.66961235
56,1.3705351,0.6403029
57,1.4037099,0.6506852
58,1.3807099,0.6650486
59,1.3820373,0.65031075
60,1.3879336,0.644967
61,1.3680291,0.65398926
62,1.396387,0.6311819
63,1.3854026,0.67508763
64,1.3915638,0.6752717
65,1.3754427,0.659783
66,1.3862821,0.64947903
67,1.406251,0.6632659
68,1.3996134,0.68884486
69,1.3846354,0.66293514
70,1.3649621,0.6182362
71,1.3960315,0.66917056
72,1.3912761,0.6223768
73,1.3858924,0.62452036
74,1.375556,0.6459522
75,1.399912,0.6657183
76,1.4015942,0.6265438
77,1.3987479,0.6090844
78,1.3685946,0.6456915
79,1.3906877,0.66033965
80,1.3970804,0.6570039
